PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.0000000e+00 1.0768843e+00 1.1642787e+00 1.2640247e+00 1.3783565e+00 1.5100000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -1.9868216e-09  9.9438091e-10  9.7114615e-02  9.7480111e-02  9.7490862e-02  3.9226568e+00  9.7476982e-02  9.7487696e-02  9.7341895e-02  9.9244057e-10 -1.9868216e-09 
  7.9472864e-09 -3.9736432e-09  3.9816603e-01  3.9854157e-01  3.9855292e-01  1.1260810e-01  3.9853901e-01  3.9855030e-01  3.9840260e-01 -3.9736432e-09  7.9472864e-09 
 -1.5894573e-08  7.9472864e-09  7.5806147e-01  7.5844699e-01  7.5845885e-01 -5.6506162e+00  7.5844473e-01  7.5845653e-01  7.5830704e-01  7.9472864e-09 -1.5894573e-08 
  3.1789146e-08  4.7683717e-08  1.1746972e+00  1.1750923e+00  1.1751047e+00 -1.3407174e+01  1.1750906e+00  1.1751029e+00  1.1749517e+00  4.7683717e-08  3.1789146e-08 
  0.0000000e+00 -3.1789146e-08  1.6467067e+00  1.6471114e+00  1.6471244e+00 -2.3097052e+01  1.6471099e+00  1.6471229e+00  1.6469696e+00 -3.1789146e-08  0.0000000e+00 
  0.0000000e+00 -3.0232391e-01  2.1726255e+00  2.1730409e+00  2.1730542e+00 -3.4508327e+01  2.1730399e+00  2.1730530e+00  2.1728976e+00 -3.0232397e-01  0.0000000e+00 
  2.9816873e-09  9.9389585e-10  9.6518181e-02  9.6920244e-02  9.6932389e-02  3.6552925e+00  9.6915536e-02  9.6927650e-02  9.6771970e-02  9.9292563e-10  2.9787770e-09 
  0.0000000e+00 -7.9472864e-09  3.8773811e-01  3.8815123e-01  3.8816401e-01 -2.2501154e-02  3.8814709e-01  3.8815987e-01  3.8800222e-01 -7.9472864e-09  0.0000000e+00 
 -1.5894573e-08 -2.3841858e-08  7.3484325e-01  7.3526728e-01  7.3528063e-01 -5.5190487e+00  7.3526371e-01  7.3527706e-01  7.3511738e-01 -2.3841858e-08 -1.5894573e-08 
  2.3841858e-08  2.3841858e-08  1.1357814e+00  1.1362159e+00  1.1362300e+00 -1.2846624e+01  1.1362129e+00  1.1362269e+00  1.1360651e+00  2.3841858e-08  2.3841858e-08 
 -4.7683717e-08  4.7683717e-08  1.5892869e+00  1.5897321e+00  1.5897466e+00 -2.1922531e+01  1.5897295e+00  1.5897441e+00  1.5895804e+00  4.7683717e-08 -4.7683717e-08 
  0.0000000e+00 -3.1992373e-01  2.0940735e+00  2.0945303e+00  2.0945456e+00 -3.2436306e+01  2.0945280e+00  2.0945432e+00  2.0943773e+00 -3.1992373e-01  0.0000000e+00 
 -9.7012773e-13 -3.9750980e-09  9.5955051e-02  9.6397422e-02  9.6411139e-02  3.4061191e+00  9.6390828e-02  9.6404515e-02  9.6238472e-02 -3.9721879e-09  9.7012773e-13 
